"ID";"RegioS";"Perioden";"GemiddeldeVerkoopprijs_1"
"9126";"GM0261";"1996JJ00";"  133461"
"9127";"GM0261";"1997JJ00";"  154901"
"9128";"GM0261";"1998JJ00";"  174258"
"9129";"GM0261";"1999JJ00";""
"9130";"GM0261";"2000JJ00";""
"9131";"GM0261";"2001JJ00";""
"9132";"GM0261";"2002JJ00";""
"9133";"GM0261";"2003JJ00";""
"9134";"GM0261";"2004JJ00";""
"9135";"GM0261";"2005JJ00";""
"9136";"GM0261";"2006JJ00";""
"9137";"GM0261";"2007JJ00";""
"9138";"GM0261";"2008JJ00";""
"9139";"GM0261";"2009JJ00";""
"9140";"GM0261";"2010JJ00";""
"9141";"GM0261";"2011JJ00";""
"9142";"GM0261";"2012JJ00";""
"9143";"GM0261";"2013JJ00";""
"9144";"GM0261";"2014JJ00";""
"9145";"GM0261";"2015JJ00";""
"9146";"GM0261";"2016JJ00";""
"9147";"GM0261";"2017JJ00";""
"9148";"GM0261";"2018JJ00";""
"9149";"GM0261";"2019JJ00";""
"9150";"GM0552";"1995JJ00";"  105846"
"9151";"GM0552";"1996JJ00";"  112799"
"9152";"GM0552";"1997JJ00";"  127472"
"9153";"GM0552";"1998JJ00";"  129625"
"9154";"GM0552";"1999JJ00";"  144236"
"9155";"GM0552";"2000JJ00";"  170330"
"9156";"GM0552";"2001JJ00";"  191075"
"9157";"GM0552";"2002JJ00";"  235836"
"9158";"GM0552";"2003JJ00";"  233082"
"9159";"GM0552";"2004JJ00";""
"9160";"GM0552";"2005JJ00";""
"9161";"GM0552";"2006JJ00";""
"9162";"GM0552";"2007JJ00";""
"9163";"GM0552";"2008JJ00";""
"9164";"GM0552";"2009JJ00";""
"9165";"GM0552";"2010JJ00";""
"9166";"GM0552";"2011JJ00";""
"9167";"GM0552";"2012JJ00";""
"9168";"GM0552";"2013JJ00";""
"9169";"GM0552";"2014JJ00";""
"9170";"GM0552";"2015JJ00";""
"9171";"GM0552";"2016JJ00";""
"9172";"GM0552";"2017JJ00";""
"9173";"GM0552";"2018JJ00";""
"9174";"GM0552";"2019JJ00";""
"9175";"GM0807";"1995JJ00";"  142234"
"9176";"GM0807";"1996JJ00";"  136929"
"9177";"GM0807";"1997JJ00";""
"9178";"GM0807";"1998JJ00";""
"9179";"GM0807";"1999JJ00";""
"9180";"GM0807";"2000JJ00";""
"9181";"GM0807";"2001JJ00";""
"9182";"GM0807";"2002JJ00";""
"9183";"GM0807";"2003JJ00";""
"9184";"GM0807";"2004JJ00";""
"9185";"GM0807";"2005JJ00";""
"9186";"GM0807";"2006JJ00";""
"9187";"GM0807";"2007JJ00";""
"9188";"GM0807";"2008JJ00";""
"9189";"GM0807";"2009JJ00";""
"9190";"GM0807";"2010JJ00";""
"9191";"GM0807";"2011JJ00";""
"9192";"GM0807";"2012JJ00";""
"9193";"GM0807";"2013JJ00";""
"9194";"GM0807";"2014JJ00";""
"9195";"GM0807";"2015JJ00";""
"9196";"GM0807";"2016JJ00";""
"9197";"GM0807";"2017JJ00";""
"9198";"GM0807";"2018JJ00";""
"9199";"GM0807";"2019JJ00";""
"9200";"GM0694";"1995JJ00";"  108307"
"9201";"GM0694";"1996JJ00";"  113013"
"9202";"GM0694";"1997JJ00";"  153675"
"9203";"GM0694";"1998JJ00";"  143204"
"9204";"GM0694";"1999JJ00";"  165105"
"9205";"GM0694";"2000JJ00";"  224057"
"9206";"GM0694";"2001JJ00";"  215477"
"9207";"GM0694";"2002JJ00";"  233088"
"9208";"GM0694";"2003JJ00";"  226580"
"9209";"GM0694";"2004JJ00";"  268988"
"9210";"GM0694";"2005JJ00";"  301193"
"9211";"GM0694";"2006JJ00";"  286430"
"9212";"GM0694";"2007JJ00";"  270111"
"9213";"GM0694";"2008JJ00";"  322740"
"9214";"GM0694";"2009JJ00";"  299347"
"9215";"GM0694";"2010JJ00";"  266961"
"9216";"GM0694";"2011JJ00";"  255213"
"9217";"GM0694";"2012JJ00";"  226339"
"9218";"GM0694";"2013JJ00";""
"9219";"GM0694";"2014JJ00";""
"9220";"GM0694";"2015JJ00";""
"9221";"GM0694";"2016JJ00";""
"9222";"GM0694";"2017JJ00";""
"9223";"GM0694";"2018JJ00";""
"9224";"GM0694";"2019JJ00";""
"9225";"GM0418";"1995JJ00";"  129307"
"9226";"GM0418";"1996JJ00";"  127716"
"9227";"GM0418";"1997JJ00";"  164148"
"9228";"GM0418";"1998JJ00";"  149307"
"9229";"GM0418";"1999JJ00";"  191213"
"9230";"GM0418";"2000JJ00";"  238327"
"9231";"GM0418";"2001JJ00";"  254689"
"9232";"GM0418";"2002JJ00";""
"9233";"GM0418";"2003JJ00";""
"9234";"GM0418";"2004JJ00";""
"9235";"GM0418";"2005JJ00";""
"9236";"GM0418";"2006JJ00";""
"9237";"GM0418";"2007JJ00";""
"9238";"GM0418";"2008JJ00";""
"9239";"GM0418";"2009JJ00";""
"9240";"GM0418";"2010JJ00";""
"9241";"GM0418";"2011JJ00";""
"9242";"GM0418";"2012JJ00";""
"9243";"GM0418";"2013JJ00";""
"9244";"GM0418";"2014JJ00";""
"9245";"GM0418";"2015JJ00";""
"9246";"GM0418";"2016JJ00";""
"9247";"GM0418";"2017JJ00";""
"9248";"GM0418";"2018JJ00";""
"9249";"GM0418";"2019JJ00";""
"9250";"GM0733";"1995JJ00";"  110338"
"9251";"GM0733";"1996JJ00";"  115339"
"9252";"GM0733";"1997JJ00";"  135703"
"9253";"GM0733";"1998JJ00";"  126776"
"9254";"GM0733";"1999JJ00";"  176891"
"9255";"GM0733";"2000JJ00";"  190331"
"9256";"GM0733";"2001JJ00";"  233481"
"9257";"GM0733";"2002JJ00";"  209712"
"9258";"GM0733";"2003JJ00";"  247698"
"9259";"GM0733";"2004JJ00";"  242122"
"9260";"GM0733";"2005JJ00";"  252029"
"9261";"GM0733";"2006JJ00";"  296717"
"9262";"GM0733";"2007JJ00";"  300531"
"9263";"GM0733";"2008JJ00";"  299193"
"9264";"GM0733";"2009JJ00";"  300741"
"9265";"GM0733";"2010JJ00";"  314473"
"9266";"GM0733";"2011JJ00";"  281097"
"9267";"GM0733";"2012JJ00";"  274271"
"9268";"GM0733";"2013JJ00";"  230425"
"9269";"GM0733";"2014JJ00";"  228361"
"9270";"GM0733";"2015JJ00";"  259607"
"9271";"GM0733";"2016JJ00";"  251800"
"9272";"GM0733";"2017JJ00";"  308917"
"9273";"GM0733";"2018JJ00";"  317974"
"9274";"GM0733";"2019JJ00";""
"9275";"GM1705";"1995JJ00";""
"9276";"GM1705";"1996JJ00";""
"9277";"GM1705";"1997JJ00";""
"9278";"GM1705";"1998JJ00";""
"9279";"GM1705";"1999JJ00";""
"9280";"GM1705";"2000JJ00";""
"9281";"GM1705";"2001JJ00";""
"9282";"GM1705";"2002JJ00";""
"9283";"GM1705";"2003JJ00";"  230727"
"9284";"GM1705";"2004JJ00";"  226442"
"9285";"GM1705";"2005JJ00";"  238810"
"9286";"GM1705";"2006JJ00";"  248445"
"9287";"GM1705";"2007JJ00";"  251552"
"9288";"GM1705";"2008JJ00";"  250887"
"9289";"GM1705";"2009JJ00";"  249537"
"9290";"GM1705";"2010JJ00";"  237937"
"9291";"GM1705";"2011JJ00";"  229845"
"9292";"GM1705";"2012JJ00";"  223947"
"9293";"GM1705";"2013JJ00";"  211963"
"9294";"GM1705";"2014JJ00";"  216608"
"9295";"GM1705";"2015JJ00";"  228530"
"9296";"GM1705";"2016JJ00";"  241218"
"9297";"GM1705";"2017JJ00";"  255501"
"9298";"GM1705";"2018JJ00";"  281469"
"9299";"GM1705";"2019JJ00";"  290167"
"9300";"GM0553";"1995JJ00";"  114577"
"9301";"GM0553";"1996JJ00";"  135045"
"9302";"GM0553";"1997JJ00";"  149916"
"9303";"GM0553";"1998JJ00";"  158911"
"9304";"GM0553";"1999JJ00";"  183852"
"9305";"GM0553";"2000JJ00";"  210510"
"9306";"GM0553";"2001JJ00";"  227206"
"9307";"GM0553";"2002JJ00";"  242337"
"9308";"GM0553";"2003JJ00";"  251873"
"9309";"GM0553";"2004JJ00";"  259238"
"9310";"GM0553";"2005JJ00";"  276045"
"9311";"GM0553";"2006JJ00";"  282457"
"9312";"GM0553";"2007JJ00";"  299049"
"9313";"GM0553";"2008JJ00";"  319543"
"9314";"GM0553";"2009JJ00";"  287020"
"9315";"GM0553";"2010JJ00";"  264441"
"9316";"GM0553";"2011JJ00";"  280323"
"9317";"GM0553";"2012JJ00";"  250650"
"9318";"GM0553";"2013JJ00";"  227798"
"9319";"GM0553";"2014JJ00";"  238839"
"9320";"GM0553";"2015JJ00";"  270126"
"9321";"GM0553";"2016JJ00";"  271897"
"9322";"GM0553";"2017JJ00";"  296778"
"9323";"GM0553";"2018JJ00";"  315484"
"9324";"GM0553";"2019JJ00";"  353896"
"9325";"GM0808";"1995JJ00";"  113606"
"9326";"GM0808";"1996JJ00";"  129133"
"9327";"GM0808";"1997JJ00";"  151315"
"9328";"GM0808";"1998JJ00";"  159433"
"9329";"GM0808";"1999JJ00";"  198335"
"9330";"GM0808";"2000JJ00";"  236946"
"9331";"GM0808";"2001JJ00";"  270314"
"9332";"GM0808";"2002JJ00";"  282768"
"9333";"GM0808";"2003JJ00";"  259253"
"9334";"GM0808";"2004JJ00";"  311333"
"9335";"GM0808";"2005JJ00";"  293718"
"9336";"GM0808";"2006JJ00";"  311394"
"9337";"GM0808";"2007JJ00";"  304391"
"9338";"GM0808";"2008JJ00";"  290343"
"9339";"GM0808";"2009JJ00";"  297538"
"9340";"GM0808";"2010JJ00";"  291013"
"9341";"GM0808";"2011JJ00";""
"9342";"GM0808";"2012JJ00";""
"9343";"GM0808";"2013JJ00";""
"9344";"GM0808";"2014JJ00";""
"9345";"GM0808";"2015JJ00";""
"9346";"GM0808";"2016JJ00";""
"9347";"GM0808";"2017JJ00";""
"9348";"GM0808";"2018JJ00";""
"9349";"GM0808";"2019JJ00";""
"9350";"GM0140";"1995JJ00";"   57983"
"9351";"GM0140";"1996JJ00";"   63724"
"9352";"GM0140";"1997JJ00";"   78750"
"9353";"GM0140";"1998JJ00";"   85753"
"9354";"GM0140";"1999JJ00";"   98918"
"9355";"GM0140";"2000JJ00";"  117071"
"9356";"GM0140";"2001JJ00";"  140933"
"9357";"GM0140";"2002JJ00";"  154635"
"9358";"GM0140";"2003JJ00";"  160267"
"9359";"GM0140";"2004JJ00";"  184490"
"9360";"GM0140";"2005JJ00";"  185358"
"9361";"GM0140";"2006JJ00";"  185335"
"9362";"GM0140";"2007JJ00";"  181515"
"9363";"GM0140";"2008JJ00";"  209760"
"9364";"GM0140";"2009JJ00";"  190839"
"9365";"GM0140";"2010JJ00";"  181900"
"9366";"GM0140";"2011JJ00";"  187586"
"9367";"GM0140";"2012JJ00";"  172675"
"9368";"GM0140";"2013JJ00";"  159921"
"9369";"GM0140";"2014JJ00";"  179118"
"9370";"GM0140";"2015JJ00";"  175919"
"9371";"GM0140";"2016JJ00";"  174378"
"9372";"GM0140";"2017JJ00";"  206713"
"9373";"GM0140";"2018JJ00";""
"9374";"GM0140";"2019JJ00";""
"9375";"GM0262";"1995JJ00";"   95575"
"9376";"GM0262";"1996JJ00";"  127217"
"9377";"GM0262";"1997JJ00";"  129858"
"9378";"GM0262";"1998JJ00";"  149716"
"9379";"GM0262";"1999JJ00";"  128230"
"9380";"GM0262";"2000JJ00";"  205967"
"9381";"GM0262";"2001JJ00";"  232456"
"9382";"GM0262";"2002JJ00";"  251135"
"9383";"GM0262";"2003JJ00";"  241894"
"9384";"GM0262";"2004JJ00";"  242371"
"9385";"GM0262";"2005JJ00";"  292421"
"9386";"GM0262";"2006JJ00";"  298014"
"9387";"GM0262";"2007JJ00";"  338877"
"9388";"GM0262";"2008JJ00";"  321019"
"9389";"GM0262";"2009JJ00";"  321049"
"9390";"GM0262";"2010JJ00";"  303175"
"9391";"GM0262";"2011JJ00";"  300828"
"9392";"GM0262";"2012JJ00";"  292671"
"9393";"GM0262";"2013JJ00";"  246902"
"9394";"GM0262";"2014JJ00";"  271343"
"9395";"GM0262";"2015JJ00";"  287594"
"9396";"GM0262";"2016JJ00";"  291188"
"9397";"GM0262";"2017JJ00";"  308386"
"9398";"GM0262";"2018JJ00";"  330416"
"9399";"GM0262";"2019JJ00";"  365568"
"9400";"GM0329";"1995JJ00";"  156255"
"9401";"GM0329";"1996JJ00";"  197075"
"9402";"GM0329";"1997JJ00";"  212209"
"9403";"GM0329";"1998JJ00";"  227230"
"9404";"GM0329";"1999JJ00";"  308590"
"9405";"GM0329";"2000JJ00";"  369292"
"9406";"GM0329";"2001JJ00";"  401643"
"9407";"GM0329";"2002JJ00";"  467597"
"9408";"GM0329";"2003JJ00";"  394521"
"9409";"GM0329";"2004JJ00";"  428194"
"9410";"GM0329";"2005JJ00";"  427507"
"9411";"GM0329";"2006JJ00";"  474214"
"9412";"GM0329";"2007JJ00";"  489600"
"9413";"GM0329";"2008JJ00";"  455406"
"9414";"GM0329";"2009JJ00";"  483588"
"9415";"GM0329";"2010JJ00";"  481965"
"9416";"GM0329";"2011JJ00";""
"9417";"GM0329";"2012JJ00";""
"9418";"GM0329";"2013JJ00";""
"9419";"GM0329";"2014JJ00";""
"9420";"GM0329";"2015JJ00";""
"9421";"GM0329";"2016JJ00";""
"9422";"GM0329";"2017JJ00";""
"9423";"GM0329";"2018JJ00";""
"9424";"GM0329";"2019JJ00";""
"9425";"GM0809";"1995JJ00";"  113522"
"9426";"GM0809";"1996JJ00";"  125753"
"9427";"GM0809";"1997JJ00";"  133603"
"9428";"GM0809";"1998JJ00";"  140275"
"9429";"GM0809";"1999JJ00";"  162926"
"9430";"GM0809";"2000JJ00";"  197403"
"9431";"GM0809";"2001JJ00";"  226061"
"9432";"GM0809";"2002JJ00";"  247824"
"9433";"GM0809";"2003JJ00";"  239913"
"9434";"GM0809";"2004JJ00";"  250325"
"9435";"GM0809";"2005JJ00";"  273473"
"9436";"GM0809";"2006JJ00";"  283766"
"9437";"GM0809";"2007JJ00";"  292898"
"9438";"GM0809";"2008JJ00";"  294059"
"9439";"GM0809";"2009JJ00";"  275870"
"9440";"GM0809";"2010JJ00";"  273728"
"9441";"GM0809";"2011JJ00";"  265546"
"9442";"GM0809";"2012JJ00";"  253362"
"9443";"GM0809";"2013JJ00";"  226180"
"9444";"GM0809";"2014JJ00";"  220919"
"9445";"GM0809";"2015JJ00";"  230471"
"9446";"GM0809";"2016JJ00";"  242083"
"9447";"GM0809";"2017JJ00";"  270398"
"9448";"GM0809";"2018JJ00";"  285041"
"9449";"GM0809";"2019JJ00";"  306774"
"9450";"GM0330";"1995JJ00";"  176866"
"9451";"GM0330";"1996JJ00";"  171129"
"9452";"GM0330";"1997JJ00";"  207810"
"9453";"GM0330";"1998JJ00";"  230835"
"9454";"GM0330";"1999JJ00";"  332647"
"9455";"GM0330";"2000JJ00";"  355305"
"9456";"GM0330";"2001JJ00";"  406404"
"9457";"GM0330";"2002JJ00";""
"9458";"GM0330";"2003JJ00";""
"9459";"GM0330";"2004JJ00";""
"9460";"GM0330";"2005JJ00";""
"9461";"GM0330";"2006JJ00";""
"9462";"GM0330";"2007JJ00";""
"9463";"GM0330";"2008JJ00";""
"9464";"GM0330";"2009JJ00";""
"9465";"GM0330";"2010JJ00";""
"9466";"GM0330";"2011JJ00";""
"9467";"GM0330";"2012JJ00";""
"9468";"GM0330";"2013JJ00";""
"9469";"GM0330";"2014JJ00";""
"9470";"GM0330";"2015JJ00";""
"9471";"GM0330";"2016JJ00";""
"9472";"GM0330";"2017JJ00";""
"9473";"GM0330";"2018JJ00";""
"9474";"GM0330";"2019JJ00";""
"9475";"GM0331";"1995JJ00";"  107537"
"9476";"GM0331";"1996JJ00";"  122929"
"9477";"GM0331";"1997JJ00";"  132147"
"9478";"GM0331";"1998JJ00";"  148736"
"9479";"GM0331";"1999JJ00";"  176913"
"9480";"GM0331";"2000JJ00";"  191173"
"9481";"GM0331";"2001JJ00";"  203875"
"9482";"GM0331";"2002JJ00";"  220293"
"9483";"GM0331";"2003JJ00";"  262504"
"9484";"GM0331";"2004JJ00";"  246932"
"9485";"GM0331";"2005JJ00";"  267610"
"9486";"GM0331";"2006JJ00";"  279307"
"9487";"GM0331";"2007JJ00";"  272461"
"9488";"GM0331";"2008JJ00";"  298172"
"9489";"GM0331";"2009JJ00";"  285121"
"9490";"GM0331";"2010JJ00";"  274253"
"9491";"GM0331";"2011JJ00";"  299039"
"9492";"GM0331";"2012JJ00";"  265807"
"9493";"GM0331";"2013JJ00";"  242431"
"9494";"GM0331";"2014JJ00";"  234429"
"9495";"GM0331";"2015JJ00";"  237263"
"9496";"GM0331";"2016JJ00";"  247645"
"9497";"GM0331";"2017JJ00";"  283807"
"9498";"GM0331";"2018JJ00";"  318981"
"9499";"GM0331";"2019JJ00";"  350796"
"9500";"GM0024";"1995JJ00";"   65708"
"9501";"GM0024";"1996JJ00";"   65679"
"9502";"GM0024";"1997JJ00";"   74255"
"9503";"GM0024";"1998JJ00";"   86487"
"9504";"GM0024";"1999JJ00";"   93141"
"9505";"GM0024";"2000JJ00";"  114180"
"9506";"GM0024";"2001JJ00";"  128646"
"9507";"GM0024";"2002JJ00";"  152742"
"9508";"GM0024";"2003JJ00";"  152407"
"9509";"GM0024";"2004JJ00";"  160441"
"9510";"GM0024";"2005JJ00";"  160658"
"9511";"GM0024";"2006JJ00";"  179773"
"9512";"GM0024";"2007JJ00";"  187471"
"9513";"GM0024";"2008JJ00";"  199747"
"9514";"GM0024";"2009JJ00";"  176819"
"9515";"GM0024";"2010JJ00";"  169303"
"9516";"GM0024";"2011JJ00";"  183440"
"9517";"GM0024";"2012JJ00";"  171097"
"9518";"GM0024";"2013JJ00";"  149523"
"9519";"GM0024";"2014JJ00";"  152793"
"9520";"GM0024";"2015JJ00";"  146694"
"9521";"GM0024";"2016JJ00";"  194173"
"9522";"GM0024";"2017JJ00";"  175980"
"9523";"GM0024";"2018JJ00";"  187507"
"9524";"GM0024";"2019JJ00";"  192374"
"9525";"GM0168";"1995JJ00";"   90161"
"9526";"GM0168";"1996JJ00";"   93495"
"9527";"GM0168";"1997JJ00";"   98773"
"9528";"GM0168";"1998JJ00";"  104911"
"9529";"GM0168";"1999JJ00";"  129616"
"9530";"GM0168";"2000JJ00";"  159735"
"9531";"GM0168";"2001JJ00";"  173660"
"9532";"GM0168";"2002JJ00";"  202883"
"9533";"GM0168";"2003JJ00";"  197376"
"9534";"GM0168";"2004JJ00";"  205101"
"9535";"GM0168";"2005JJ00";"  204494"
"9536";"GM0168";"2006JJ00";"  228460"
"9537";"GM0168";"2007JJ00";"  231059"
"9538";"GM0168";"2008JJ00";"  228750"
"9539";"GM0168";"2009JJ00";"  200063"
"9540";"GM0168";"2010JJ00";"  211509"
"9541";"GM0168";"2011JJ00";"  236220"
"9542";"GM0168";"2012JJ00";"  202447"
"9543";"GM0168";"2013JJ00";"  192340"
"9544";"GM0168";"2014JJ00";"  204968"
"9545";"GM0168";"2015JJ00";"  204490"
"9546";"GM0168";"2016JJ00";"  219042"
"9547";"GM0168";"2017JJ00";"  244841"
"9548";"GM0168";"2018JJ00";"  240570"
"9549";"GM0168";"2019JJ00";"  247547"
"9550";"GM0810";"1995JJ00";"  104058"
"9551";"GM0810";"1996JJ00";"  119900"
"9552";"GM0810";"1997JJ00";""
"9553";"GM0810";"1998JJ00";""
"9554";"GM0810";"1999JJ00";""
"9555";"GM0810";"2000JJ00";""
"9556";"GM0810";"2001JJ00";""
"9557";"GM0810";"2002JJ00";""
"9558";"GM0810";"2003JJ00";""
"9559";"GM0810";"2004JJ00";""
"9560";"GM0810";"2005JJ00";""
"9561";"GM0810";"2006JJ00";""
"9562";"GM0810";"2007JJ00";""
"9563";"GM0810";"2008JJ00";""
"9564";"GM0810";"2009JJ00";""
"9565";"GM0810";"2010JJ00";""
"9566";"GM0810";"2011JJ00";""
"9567";"GM0810";"2012JJ00";""
"9568";"GM0810";"2013JJ00";""
"9569";"GM0810";"2014JJ00";""
"9570";"GM0810";"2015JJ00";""
"9571";"GM0810";"2016JJ00";""
"9572";"GM0810";"2017JJ00";""
"9573";"GM0810";"2018JJ00";""
"9574";"GM0810";"2019JJ00";""
"9575";"GM0811";"1995JJ00";"  125074"
"9576";"GM0811";"1996JJ00";"  138304"
"9577";"GM0811";"1997JJ00";""
"9578";"GM0811";"1998JJ00";""
"9579";"GM0811";"1999JJ00";""
"9580";"GM0811";"2000JJ00";""
"9581";"GM0811";"2001JJ00";""
"9582";"GM0811";"2002JJ00";""
"9583";"GM0811";"2003JJ00";""
"9584";"GM0811";"2004JJ00";""
"9585";"GM0811";"2005JJ00";""
"9586";"GM0811";"2006JJ00";""
"9587";"GM0811";"2007JJ00";""
"9588";"GM0811";"2008JJ00";""
"9589";"GM0811";"2009JJ00";""
"9590";"GM0811";"2010JJ00";""
"9591";"GM0811";"2011JJ00";""
"9592";"GM0811";"2012JJ00";""
"9593";"GM0811";"2013JJ00";""
"9594";"GM0811";"2014JJ00";""
"9595";"GM0811";"2015JJ00";""
"9596";"GM0811";"2016JJ00";""
"9597";"GM0811";"2017JJ00";""
"9598";"GM0811";"2018JJ00";""
"9599";"GM0811";"2019JJ00";""
"9600";"GM0332";"1995JJ00";"  152767"
"9601";"GM0332";"1996JJ00";"  159479"
"9602";"GM0332";"1997JJ00";"  184195"
"9603";"GM0332";"1998JJ00";"  194427"
"9604";"GM0332";"1999JJ00";"  236588"
"9605";"GM0332";"2000JJ00";"  333966"
"9606";"GM0332";"2001JJ00";"  342197"
"9607";"GM0332";"2002JJ00";"  331203"
"9608";"GM0332";"2003JJ00";"  353088"
"9609";"GM0332";"2004JJ00";"  343730"
"9610";"GM0332";"2005JJ00";"  335174"
"9611";"GM0332";"2006JJ00";""
"9612";"GM0332";"2007JJ00";""
"9613";"GM0332";"2008JJ00";""
"9614";"GM0332";"2009JJ00";""
"9615";"GM0332";"2010JJ00";""
"9616";"GM0332";"2011JJ00";""
"9617";"GM0332";"2012JJ00";""
"9618";"GM0332";"2013JJ00";""
"9619";"GM0332";"2014JJ00";""
"9620";"GM0332";"2015JJ00";""
"9621";"GM0332";"2016JJ00";""
"9622";"GM0332";"2017JJ00";""
"9623";"GM0332";"2018JJ00";""
"9624";"GM0332";"2019JJ00";""
"9625";"GM0333";"1995JJ00";"  111011"
"9626";"GM0333";"1996JJ00";"  115763"
"9627";"GM0333";"1997JJ00";"  131666"
"9628";"GM0333";"1998JJ00";"  149150"
"9629";"GM0333";"1999JJ00";"  174051"
"9630";"GM0333";"2000JJ00";"  195026"
"9631";"GM0333";"2001JJ00";"  203072"
"9632";"GM0333";"2002JJ00";"  224701"
"9633";"GM0333";"2003JJ00";"  229647"
"9634";"GM0333";"2004JJ00";"  227087"
"9635";"GM0333";"2005JJ00";"  245748"
"9636";"GM0333";"2006JJ00";"  263000"
"9637";"GM0333";"2007JJ00";"  270735"
"9638";"GM0333";"2008JJ00";"  265278"
"9639";"GM0333";"2009JJ00";"  258035"
"9640";"GM0333";"2010JJ00";"  271988"
"9641";"GM0333";"2011JJ00";""
"9642";"GM0333";"2012JJ00";""
"9643";"GM0333";"2013JJ00";""
"9644";"GM0333";"2014JJ00";""
"9645";"GM0333";"2015JJ00";""
"9646";"GM0333";"2016JJ00";""
"9647";"GM0333";"2017JJ00";""
"9648";"GM0333";"2018JJ00";""
"9649";"GM0333";"2019JJ00";""
"9650";"GM0334";"1995JJ00";"  158929"
"9651";"GM0334";"1996JJ00";"  172371"
"9652";"GM0334";"1997JJ00";"  152551"
"9653";"GM0334";"1998JJ00";"  168257"
"9654";"GM0334";"1999JJ00";"  234671"
"9655";"GM0334";"2000JJ00";"  294229"
"9656";"GM0334";"2001JJ00";""
"9657";"GM0334";"2002JJ00";""
"9658";"GM0334";"2003JJ00";""
"9659";"GM0334";"2004JJ00";""
"9660";"GM0334";"2005JJ00";""
"9661";"GM0334";"2006JJ00";""
"9662";"GM0334";"2007JJ00";""
"9663";"GM0334";"2008JJ00";""
"9664";"GM0334";"2009JJ00";""
"9665";"GM0334";"2010JJ00";""
"9666";"GM0334";"2011JJ00";""
"9667";"GM0334";"2012JJ00";""
"9668";"GM0334";"2013JJ00";""
"9669";"GM0334";"2014JJ00";""
"9670";"GM0334";"2015JJ00";""
"9671";"GM0334";"2016JJ00";""
"9672";"GM0334";"2017JJ00";""
"9673";"GM0334";"2018JJ00";""
"9674";"GM0334";"2019JJ00";""
"9675";"GM0933";"1995JJ00";"   93852"
"9676";"GM0933";"1996JJ00";"  104449"
"9677";"GM0933";"1997JJ00";"  117079"
"9678";"GM0933";"1998JJ00";"  132904"
"9679";"GM0933";"1999JJ00";"  141323"
"9680";"GM0933";"2000JJ00";"  165942"
"9681";"GM0933";"2001JJ00";"  178669"
"9682";"GM0933";"2002JJ00";"  200167"
"9683";"GM0933";"2003JJ00";"  192091"
"9684";"GM0933";"2004JJ00";"  190422"
"9685";"GM0933";"2005JJ00";"  203057"
"9686";"GM0933";"2006JJ00";"  198324"
"9687";"GM0933";"2007JJ00";""
"9688";"GM0933";"2008JJ00";""
"9689";"GM0933";"2009JJ00";""
"9690";"GM0933";"2010JJ00";""
"9691";"GM0933";"2011JJ00";""
"9692";"GM0933";"2012JJ00";""
"9693";"GM0933";"2013JJ00";""
"9694";"GM0933";"2014JJ00";""
"9695";"GM0933";"2015JJ00";""
"9696";"GM0933";"2016JJ00";""
"9697";"GM0933";"2017JJ00";""
"9698";"GM0933";"2018JJ00";""
"9699";"GM0933";"2019JJ00";""
"9700";"GM0934";"1995JJ00";"  104933"
"9701";"GM0934";"1996JJ00";"  110681"
"9702";"GM0934";"1997JJ00";"  130204"
"9703";"GM0934";"1998JJ00";"  129053"
"9704";"GM0934";"1999JJ00";"  137583"
"9705";"GM0934";"2000JJ00";"  183456"
"9706";"GM0934";"2001JJ00";"  196293"
"9707";"GM0934";"2002JJ00";"  203416"
"9708";"GM0934";"2003JJ00";"  196002"
"9709";"GM0934";"2004JJ00";"  211486"
"9710";"GM0934";"2005JJ00";"  214816"
"9711";"GM0934";"2006JJ00";"  230885"
"9712";"GM0934";"2007JJ00";"  232660"
"9713";"GM0934";"2008JJ00";"  253990"
"9714";"GM0934";"2009JJ00";"  208263"
"9715";"GM0934";"2010JJ00";""
"9716";"GM0934";"2011JJ00";""
"9717";"GM0934";"2012JJ00";""
"9718";"GM0934";"2013JJ00";""
"9719";"GM0934";"2014JJ00";""
"9720";"GM0934";"2015JJ00";""
"9721";"GM0934";"2016JJ00";""
"9722";"GM0934";"2017JJ00";""
"9723";"GM0934";"2018JJ00";""
"9724";"GM0934";"2019JJ00";""
"9725";"GM1671";"1995JJ00";"  117575"
"9726";"GM1671";"1996JJ00";"  121735"
"9727";"GM1671";"1997JJ00";"  153965"
"9728";"GM1671";"1998JJ00";"  158420"
"9729";"GM1671";"1999JJ00";"  191404"
"9730";"GM1671";"2000JJ00";"  212682"
"9731";"GM1671";"2001JJ00";"  258466"
"9732";"GM1671";"2002JJ00";"  286945"
"9733";"GM1671";"2003JJ00";"  286645"
"9734";"GM1671";"2004JJ00";"  314279"
"9735";"GM1671";"2005JJ00";"  304721"
"9736";"GM1671";"2006JJ00";"  304447"
"9737";"GM1671";"2007JJ00";"  353726"
"9738";"GM1671";"2008JJ00";"  330128"
"9739";"GM1671";"2009JJ00";"  352621"
"9740";"GM1671";"2010JJ00";"  356114"
"9741";"GM1671";"2011JJ00";"  291433"
"9742";"GM1671";"2012JJ00";"  284905"
"9743";"GM1671";"2013JJ00";"  254746"
"9744";"GM1671";"2014JJ00";"  248976"
"9745";"GM1671";"2015JJ00";""
"9746";"GM1671";"2016JJ00";""
"9747";"GM1671";"2017JJ00";""
"9748";"GM1671";"2018JJ00";""
